product_name,photo_url,barcode,price_cents,sku (unique id),producer
Wine - Prosecco Valdobiaddene,http://dummyimage.com/243x121.png/5fa2dd/ffffff,8840,43743,01fbc404-67a2-4fa0-b8fa-d87f5e6d3bca,"Bartell, Hammes and Legros"
Alize Sunset,http://dummyimage.com/229x153.bmp/ff4444/ffffff,37050,90144,c898d87f-44a2-49e3-ac70-f5544ac70f38,Hauck Group
Yukon Jack,,01525,25746,1cffd8ab-d195-42bf-9f35-e99df901c353,
Oven Mitts 17 Inch,http://dummyimage.com/157x152.png/ff4444/ffffff,64271,99755,b23abcbe-3e21-4237-8134-f9cc31a297a5,Kuhic-Reilly
"Tarragon - Primerba, Paste",,2116,76641,1bf161f3-300c-4038-b40e-d96213cabab9,
Milkettes - 2%,http://dummyimage.com/137x234.jpg/5fa2dd/ffffff,1843,35120,3f64a408-e9ed-4a75-b323-cc095356984a,Bins Inc
"Yogurt - Raspberry, 175 Gr",,6803,80188,e7e601e2-10a6-40c2-adff-844e308cd8e8,
Scotch - Queen Anne,http://dummyimage.com/120x211.png/ff4444/ffffff,31323,2372,ecf2ad9b-cac3-4199-a7d0-7e4cee355585,Zboncak-Olson
Red Pepper Paste,http://dummyimage.com/203x238.bmp/cc0000/ffffff,7965,33830,5e493b28-af23-4514-af96-abcf966486e9,"Schumm, Little and Feest"
Beef - Sushi Flat Iron Steak,,01115,5888,bee5cf6d-9590-416a-88a6-929ef73b9f82,
Tarts Assorted,http://dummyimage.com/104x131.bmp/dddddd/000000,V9039,27345,85fdc914-7cb4-4af2-8eb4-7b2aac273e57,Haag Group
"Juice - Pineapple, 341 Ml",,2689,16248,43da1202-ad8b-403a-813b-2983782abbf1,
Food Colouring - Blue,,2281,22607,055b70cf-a260-40f5-a681-5222288be902,
Corn Syrup,http://dummyimage.com/209x126.bmp/cc0000/ffffff,01210,18805,c4f15cf7-b30b-4264-b21f-0dc2a18dce4e,DuBuque-Roob
Dried Cherries,http://dummyimage.com/184x181.bmp/cc0000/ffffff,20292,87064,dfc78d8d-eb31-4a79-ae7f-88c0a132b167,Kertzmann Group
Peach - Fresh,http://dummyimage.com/132x246.bmp/dddddd/000000,5732,85476,7bb7ec14-4a5c-4bc3-b0aa-130506f237eb,Rohan and Sons
Ice Cream Bar - Oreo Cone,http://dummyimage.com/122x100.png/5fa2dd/ffffff,20582,4385,c2c939a1-cbd6-4599-8d17-2fab093c633d,"Olson, Bernhard and Grimes"
Monkfish Fresh - Skin Off,,45930,79205,1d97afb8-8503-4ee1-8778-0f63937d3b16,
Appetizer - Asian Shrimp Roll,http://dummyimage.com/184x239.bmp/5fa2dd/ffffff,80229,65109,0f7f40cc-86e3-4048-93a1-5774f30b0c5a,"Ledner, Walter and Morar"
Napkin White,http://dummyimage.com/162x223.bmp/cc0000/ffffff,71136,97439,4ab6cd61-75e4-4b70-abdc-37c43d79ba52,"Brakus, Hand and Swaniawski"
Pork - Sausage Casing,,36011,11557,bb5a4c18-8437-4bc6-b02a-70b97d66d10f,
Coffee - Almond Amaretto,http://dummyimage.com/198x192.bmp/5fa2dd/ffffff,65421,96036,347837ac-be83-4ef6-969d-0531d7d46c34,"Olson, Rosenbaum and D'Amore"
Bread Foccacia Whole,http://dummyimage.com/124x148.jpg/dddddd/000000,71526,74342,1a5aa9e5-d19d-40a4-ba9f-ed4a4450307f,Hessel Inc
Parsley - Fresh,http://dummyimage.com/244x211.bmp/ff4444/ffffff,2390,26914,275624f6-ff70-459f-b10b-ad960d4cb91d,"Ledner, Stamm and Kilback"
Wine - Domaine Boyar Royal,http://dummyimage.com/167x219.jpg/ff4444/ffffff,29554,75730,f249abc9-6799-4bc1-b1c4-8b2b192e9ef9,Conroy and Sons
"Pasta - Penne, Rigate, Dry",http://dummyimage.com/233x114.jpg/ff4444/ffffff,71234,22875,e7139593-1d6f-4195-a6aa-cde2cd904ea2,Lubowitz Group
Towel - Roll White,,80415,85953,d7256773-2f69-41d6-8341-fe98c5421c23,
Papayas,http://dummyimage.com/153x196.bmp/ff4444/ffffff,2589,41229,443f8229-a687-47be-85fb-343ad527ef58,Labadie-Cartwright
Hummus - Spread,http://dummyimage.com/237x200.jpg/cc0000/ffffff,59800,74920,b5c4ad99-7256-49bd-85a6-6998fba445f9,"Eichmann, Ward and Shields"
French Kiss Vanilla,http://dummyimage.com/144x100.jpg/5fa2dd/ffffff,47871,70889,896aeb02-c327-42bc-8f4a-ffa732cbd11a,Considine LLC
"Plate - Foam, Bread And Butter",,71835,61149,13069287-2e1a-40ca-8fe7-16cdb286c514,
Wine - Sauvignon Blanc,http://dummyimage.com/231x246.jpg/ff4444/ffffff,4480,47546,3b33cdd4-6893-4721-8ee3-7efc77e40960,"Schamberger, Gerlach and Bernhard"
Coffee - French Vanilla Frothy,,6819,56262,b60a809e-9c76-4648-952d-23a180794803,
"Bread - Crumbs, Bulk",http://dummyimage.com/179x241.png/cc0000/ffffff,V8404,99934,b714731d-a1a4-43d6-a82c-bac4ed46d892,"Grady, Cummings and Bailey"
Tea - Herbal Sweet Dreams,http://dummyimage.com/133x184.bmp/dddddd/000000,37912,86812,07a00772-ba24-4b74-bb41-debd205ad1ff,Goodwin-Miller
"Veal - Tenderloin, Untrimmed",http://dummyimage.com/213x122.bmp/cc0000/ffffff,V5874,74600,8e995eaf-802e-4bfc-be8f-bd31cfa792a1,"Franecki, Gorczany and Heidenreich"
Danishes - Mini Raspberry,,65840,9888,42680c6f-ae18-413a-9845-ab086c65b090,
Beef Flat Iron Steak,http://dummyimage.com/220x181.bmp/cc0000/ffffff,52481,17601,1a79f276-3671-495f-8bf1-929e63a9c853,"Johnson, Rutherford and Weber"
Lobak,http://dummyimage.com/116x137.jpg/dddddd/000000,64863,89524,61b7601e-8ae7-413f-b532-c2f8f2850e31,"Yundt, Quigley and Toy"
Cheese - Bocconcini,http://dummyimage.com/121x119.jpg/ff4444/ffffff,V290,18785,473e8a8e-c5d9-45e7-8746-02448190cedf,Jakubowski and Sons
Shrimp - Black Tiger 16/20,http://dummyimage.com/106x118.bmp/dddddd/000000,9770,71579,6df8c3f7-688f-4729-9577-0f582e124963,"Grant, O'Connell and Muller"
Sardines,,37252,48457,8050494f-ebb7-4ae0-a30a-b56c7ac07c89,
Duck - Legs,http://dummyimage.com/166x237.bmp/ff4444/ffffff,9252,40440,2fd904d8-6f6e-4dc9-8aee-0ce443bb7465,Kuphal Group
Durian Fruit,http://dummyimage.com/184x115.bmp/ff4444/ffffff,1405,1531,a92a9a31-1e34-4272-a39b-0b6606fe763f,"Sauer, Prohaska and Lind"
"Jam - Marmalade, Orange",,8399,79001,906fd8db-90a5-436d-ae2f-30c4af2d56b1,
Cake - Cake Sheet Macaroon,,E8176,79463,b8b133d0-83ab-419f-8f11-482971474ab2,
Lamb Rack Frenched Australian,http://dummyimage.com/225x239.jpg/cc0000/ffffff,66961,50476,e7598caf-1711-47fa-9a81-5245cbad8245,"Bechtelar, Kirlin and Feeney"
"Wine - White, Pelee Island",http://dummyimage.com/212x233.bmp/cc0000/ffffff,36631,19569,4713d38a-a50a-4759-97c4-b1cc81625e23,Stamm-Gutmann
Potato - Sweet,http://dummyimage.com/123x229.png/cc0000/ffffff,7674,65115,ff1b6359-c2af-4a6c-842f-fdc30debd652,Bergnaum and Sons
"Veal - Leg, Provimi - 50 Lb Max",http://dummyimage.com/111x102.bmp/cc0000/ffffff,53086,26513,b3aa0b04-54db-431b-868d-4bbbc07cbd16,"Dach, Prosacco and Pfannerstill"
Oregano - Fresh,,V595,72057,a0a033b4-e9a1-499d-b972-dd80d506474a,
Initation Crab Meat,http://dummyimage.com/110x228.jpg/dddddd/000000,53784,92610,fa149f8b-ea73-4656-ad07-eff9a8f1f32e,Schmeler-Wuckert
Pizza Pizza Dough,http://dummyimage.com/119x141.jpg/dddddd/000000,94105,18355,d2bacb2c-04bb-438e-8aac-e636e93138d0,Powlowski Group
Foam Dinner Plate,http://dummyimage.com/177x239.jpg/5fa2dd/ffffff,94453,18581,74afe18d-7be6-4558-ab41-35556bb342af,Strosin and Sons
Chicken Giblets,http://dummyimage.com/108x194.png/dddddd/000000,25541,57253,56bb2b28-62a9-43f6-862e-e9f27182e3de,Thiel LLC
Wine - Chateau Timberlay,http://dummyimage.com/108x244.jpg/cc0000/ffffff,37202,9931,700663b4-0ae8-4224-b32b-fb79aedcc5dc,Wisozk and Sons
Ecolab - Hobart Washarm End Cap,http://dummyimage.com/165x194.png/cc0000/ffffff,6248,47647,48a26ea5-a73a-4fae-8406-05d1436d35cf,Crona-Cremin
Persimmons,http://dummyimage.com/173x126.png/ff4444/ffffff,E8225,7446,71c13775-e129-4113-b785-2e85aeae81ad,"Herzog, Kohler and Ledner"
Cumin - Whole,http://dummyimage.com/173x205.png/ff4444/ffffff,66203,99807,439f90b5-8b24-4382-afcd-c5c10449e305,Rolfson Inc
Milk - 2% 250 Ml,,65593,85131,a46fafb1-026d-49b6-aea4-cbb9f5f5c9b1,
Beef - Inside Round,http://dummyimage.com/147x174.jpg/dddddd/000000,6270,32089,8aba4fa6-d0bd-4498-969e-76aed639e14a,"Cruickshank, King and Schamberger"
"Nut - Pecan, Halves",http://dummyimage.com/244x130.png/dddddd/000000,V212,35700,9a72d93c-8f28-4f9f-bf0e-3ad8e3ad57b0,Volkman Group
Chocolate Bar - Reese Pieces,http://dummyimage.com/158x190.bmp/5fa2dd/ffffff,2397,55577,a5993609-3dab-4c1d-a723-f3a9142530d0,Larkin-Cummings
Wine - Maipo Valle Cabernet,http://dummyimage.com/116x134.png/5fa2dd/ffffff,66201,17380,ebe7756a-4d6e-464a-b595-78b6a9ae368b,"Hane, West and Murazik"
Honey - Liquid,http://dummyimage.com/193x111.jpg/dddddd/000000,74902,12526,cb8588d8-f326-4507-89e7-d53f7ff2dc97,"Ritchie, Thiel and Abernathy"
Apricots - Dried,,64241,14978,c504ed6c-bf8d-45a3-8fa2-a8e78b9fdcc4,
"Thyme - Lemon, Fresh",http://dummyimage.com/126x188.jpg/ff4444/ffffff,74761,74597,ce6c6636-f90c-448b-b536-6529828516ff,Tromp-Thiel
Gatorade - Cool Blue Raspberry,http://dummyimage.com/172x139.jpg/dddddd/000000,52520,61261,a7419810-6855-47c1-8e1c-61dbabdb7b9f,"Moen, Kihn and Streich"
Beans - Green,,67514,80992,0099b5dd-9c36-47a1-b5d8-c737fb91d48e,
Veal - Bones,,2148,24035,ae4d7f0a-8130-40b6-ab23-8e18e45c6d38,
Ecolab Digiclean Mild Fm,http://dummyimage.com/158x202.jpg/dddddd/000000,3360,30580,846df61e-df5e-4b06-b5a7-6a45cd88e8ff,"Stehr, Koch and Simonis"
Table Cloth 62x120 White,http://dummyimage.com/174x185.bmp/cc0000/ffffff,6944,39130,03845aa0-9b1c-498a-8e8b-77279be140ab,Emmerich and Sons
Skewers - Bamboo,http://dummyimage.com/247x129.jpg/cc0000/ffffff,75532,18883,65ae4aa4-7d71-4763-a2f5-ee3ae0505f78,Christiansen-Lakin
Baking Powder,,67663,21327,3677cc2f-bce8-495f-910c-ce1fa7be841d,
Lotus Root,,71854,63589,f9a33b9a-c749-4209-977f-8bfc58d14ad4,
"Wine - White, Colubia Cresh",http://dummyimage.com/195x190.jpg/dddddd/000000,83816,97356,6c2d34d6-8bfd-49ca-b7bb-aaeecd9044cd,Orn-Auer
Extract - Lemon,http://dummyimage.com/134x114.jpg/cc0000/ffffff,80230,74884,ab7516bc-1ca3-461e-a857-cce7b7009056,Kshlerin Group
General Purpose Trigger,http://dummyimage.com/109x185.jpg/dddddd/000000,73630,80210,74f2c5a3-f7f0-4295-80bb-78c043a6efdc,Moen Inc
Bread - Sour Batard,,1391,17996,3b306d53-7bc1-4190-84cc-e9814f370612,
Mushroom - Portebello,http://dummyimage.com/105x178.png/5fa2dd/ffffff,3241,76257,bc7db9fa-406e-4795-a6c7-ec0ef7b32196,Spencer-Hermiston
Cheese - Le Cheve Noir,,70700,67929,bc210c5a-6af7-4a67-b751-03ce4c81b426,
"Pasta - Penne, Lisce, Dry",http://dummyimage.com/128x236.bmp/5fa2dd/ffffff,90224,72961,87d45a8b-8664-4ead-9b9b-6fdd03758508,O'Keefe and Sons
Couscous,http://dummyimage.com/181x209.bmp/5fa2dd/ffffff,73014,99024,a870d64a-9b75-452a-a181-0e75826f1ae3,Altenwerth Inc
Chivas Regal - 12 Year Old,http://dummyimage.com/101x167.png/ff4444/ffffff,7134,63831,7cae093d-b23a-43c4-a581-9aa732ba6d1a,Reichert Group
Tomatoes - Heirloom,http://dummyimage.com/180x143.jpg/dddddd/000000,E9379,97777,7af38817-4c5b-4c5d-9a3e-20bef6256980,"Homenick, Toy and Kovacek"
Snapple - Mango Maddness,http://dummyimage.com/128x170.png/cc0000/ffffff,75539,10393,045e2593-69d9-41fe-b6dc-a2cf8a8345df,Waelchi Group
"Chocolate - Pistoles, White",,64880,45588,a363fab4-4d46-4aac-8a4b-8602b492cac7,
Onions - Red,http://dummyimage.com/122x198.bmp/dddddd/000000,V180,33800,a2d7a9df-5cd4-4293-bbea-d5ce9af19609,Kerluke-Gerhold
"Pepper - Black, Whole",http://dummyimage.com/237x240.bmp/dddddd/000000,42841,68088,0a276326-9fcc-4276-b407-f04756c5af60,Streich-Powlowski
